Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Result
5930,12,87,65,No,Doctorate,Fail
5931,5,78,58,Yes,Doctorate,Fail
5932,6,106,77,Yes,High School,Pass
5933,10,64,73,,Doctorate,Fail
5934,-1,58,57,No,High School,Fail
5935,18,39,80,Yes,,Fail
5936,12,90,64,No,Bachelor,Fail
5937,16,63,46,No,Master,Pass
5938,2,100,61,Yes,High School,Fail
5939,16,80,99,No,Master,Fail
5940,21,68,62,No,Master,Pass
5941,3,53,68,No,Master,Pass
5942,13,91,69,No,Associate,Fail
5943,10,73,64,No,High School,Fail
5944,2,80,88,No,High School,Fail
5945,12,87,76,,Doctorate,Pass
5946,14,80,74,Yes,Doctorate,Fail
5947,7,58,61,Yes,,Pass
5948,15,85,75,No,Master,
5949,1,91,60,Yes,Doctorate,Pass
5950,2,82,71,,High School,Pass
5951,10,87,96,No,Master,Pass
5952,10,89,88,No,Doctorate,
5953,6,67,63,No,Doctorate,Pass
5954,14,66,68,Yes,Master,Fail
5955,12,119,48,No,Master,Fail
5956,14,101,61,Yes,Doctorate,Pass
5957,9,74,31,No,Master,Fail
5958,0,0,0,Yes,Associate,Fail
5959,7,56,53,Yes,Master,Pass
5960,20,63,63,Yes,Doctorate,Fail
5961,5,50,58,No,Bachelor,Fail
5962,20,80,80,Yes,Bachelor,Pass
5963,10,80,85,Yes,Doctorate,Pass
5964,3,96,86,No,Master,Pass
5965,16,70,45,No,Master,Fail
5966,10,96,74,Yes,Doctorate,Pass
5967,14,88,51,No,High School,Pass
5968,16,124,67,No,Master,Fail
5969,11,108,79,No,Doctorate,Pass
5970,7,104,61,Yes,Doctorate,Fail
5971,0,0,0,Yes,Associate,Pass
5972,10,57,55,Yes,High School,Fail
5973,13,80,81,Yes,Master,Pass
5974,0,120,61,Yes,Doctorate,Fail
5975,12,85,57,No,High School,Pass
5976,6,58,70,Yes,Associate,Fail
5977,18,81,78,No,Doctorate,Pass
5978,13,55,44,Yes,High School,Pass
5979,11,57,71,No,Associate,Pass
5980,0,0,0,Yes,Bachelor,Pass
5981,5,89,75,No,Master,Pass
5982,18,59,57,Yes,High School,Pass
5983,20,63,52,,Doctorate,Pass
5984,12,46,54,No,Doctorate,
5985,18,72,67,Yes,Doctorate,Pass
5986,7,36,73,,Doctorate,Fail
5987,6,69,55,No,Doctorate,Fail
5988,10,76,65,Yes,Associate,Pass
5989,12,39,55,No,,Fail
5990,8,54,59,Yes,High School,Pass
5991,12,73,57,Yes,Master,Fail
5992,11,71,54,No,Bachelor,Pass
5993,5,72,46,Yes,Doctorate,Fail
5994,12,80,63,,High School,Fail
5995,0,0,0,Yes,Associate,Fail
5996,10,89,66,No,Associate,Pass
5997,15,68,60,No,High School,
5998,3,63,77,No,High School,Pass
5999,12,37,57,Yes,Bachelor,Pass
6000,0,0,0,No,Master,Fail
6001,4,85,41,No,Master,Pass
6002,6,77,64,No,Doctorate,Pass
6003,5,78,60,No,Doctorate,Pass
6004,7,68,37,Yes,Doctorate,Pass
6005,8,73,58,No,High School,Pass
6006,14,52,29,Yes,High School,Fail
6007,8,74,56,No,Associate,Fail
6008,0,0,0,Yes,Bachelor,Pass
6009,15,52,51,No,Master,Pass
6010,5,90,54,No,Bachelor,Pass
6011,9,43,42,No,High School,Fail
6012,12,85,69,No,Associate,Pass
6013,11,86,200,No,Master,Fail
6014,0,0,0,Yes,Bachelor,Pass
6015,12,95,82,No,Doctorate,Pass
6016,5,64,50,No,Bachelor,Pass
6017,0,0,0,Yes,High School,Pass
6018,11,51,61,Yes,Master,Fail
6019,9,74,80,No,Associate,Pass
6020,14,55,63,Yes,Doctorate,Fail
6021,11,59,40,No,Bachelor,Fail
6022,0,0,0,Yes,Doctorate,Fail
6023,22,74,61,No,Associate,Fail
6024,8,100,40,No,Doctorate,Fail
6025,8,93,72,Yes,High School,Pass
6026,10,86,77,No,Associate,Fail
6027,15,72,42,Yes,Associate,Pass
6028,2,66,60,No,Associate,Pass
6029,0,74,63,Yes,Master,Pass
6030,0,0,0,Yes,Bachelor,Fail
6031,1,61,71,No,Master,Pass
6032,7,73,58,No,Master,
6033,-1,57,43,No,Bachelor,Fail
6034,0,0,0,No,Doctorate,Fail
6035,2,94,63,Yes,Associate,Pass
6036,10,47,52,No,Bachelor,Pass
6037,14,54,96,No,Bachelor,Pass
6038,1,100,67,No,Master,
6039,14,67,55,No,Master,Fail
6040,14,102,56,No,Associate,Fail
6041,14,51,77,Yes,High School,Pass
6042,16,76,82,Yes,Associate,Fail
6043,21,90,74,Yes,Associate,Fail
6044,8,56,80,No,Bachelor,
6045,10,108,46,No,Master,Fail
6046,7,67,64,Yes,Bachelor,Fail
6047,10,85,47,No,Master,Fail
6048,17,61,77,No,Master,Fail
6049,3,104,78,No,,
6050,0,0,0,Yes,Bachelor,Fail
6051,16,116,56,No,Associate,Pass
6052,0,0,0,Yes,Bachelor,Pass
6053,8,91,68,Yes,Bachelor,Pass
6054,0,0,0,Yes,High School,Fail
6055,11,76,65,Yes,Master,Fail
6056,0,0,0,No,High School,Pass
6057,10,75,92,Yes,Doctorate,Pass
6058,15,78,79,Yes,Associate,Pass
6059,23,57,62,No,Associate,Fail
6060,13,71,42,No,Associate,Fail
6061,10,73,39,Yes,Associate,Fail
6062,0,0,0,No,Bachelor,Pass
6063,0,0,0,No,Associate,Pass
6064,21,79,62,Yes,Doctorate,Pass
6065,10,91,83,No,Associate,Pass
6066,8,84,75,No,Associate,Pass
6067,5,40,31,Yes,Master,Pass
6068,15,58,52,Yes,Master,Fail
6069,14,108,39,No,Doctorate,Pass
6070,7,90,59,No,High School,Fail
6071,12,42,69,Yes,Master,Pass
6072,2,84,66,Yes,Associate,
6073,0,0,0,Yes,Bachelor,Fail
6074,0,0,0,No,High School,Fail
6075,18,108,99,Yes,Associate,Fail
6076,6,76,67,No,Bachelor,
6077,3,79,88,No,Bachelor,
6078,5,49,77,Yes,Associate,Pass
6079,3,51,74,Yes,,Pass
6080,16,43,74,Yes,Bachelor,Pass
6081,17,103,56,Yes,High School,
6082,11,42,56,Yes,High School,Fail
6083,16,107,63,Yes,High School,Fail
6084,0,0,0,Yes,Master,Fail
6085,9,50,28,No,Bachelor,Pass
6086,8,73,64,No,Bachelor,Pass
6087,8,61,73,Yes,Doctorate,Fail
6088,2,76,45,Yes,Doctorate,
6089,11,57,49,No,,Pass
6090,9,68,66,Yes,High School,Fail
6091,13,59,71,Yes,High School,Pass
6092,10,92,62,Yes,,Fail
6093,9,85,70,Yes,Bachelor,
6094,5,80,67,No,Bachelor,Pass
6095,10,96,59,No,Master,Pass
6096,0,0,0,No,Associate,Pass
6097,4,78,64,No,Bachelor,Pass
6098,0,0,0,No,Doctorate,Pass
6099,11,60,62,Yes,Associate,Fail
6100,6,60,70,Yes,Bachelor,
6101,7,77,79,No,Doctorate,Fail
6102,11,95,71,No,Associate,Pass
6103,0,0,0,Yes,Associate,Pass
6104,11,86,44,Yes,Bachelor,
6105,5,52,73,No,Associate,Pass
6106,15,85,52,No,Bachelor,Pass
6107,0,0,0,No,Associate,Pass
6108,5,78,42,No,Associate,Pass
6109,12,86,77,Yes,,Pass
6110,6,51,51,Yes,Bachelor,Pass
6111,0,0,0,No,High School,
6112,3,79,53,Yes,Master,Fail
6113,12,95,50,,Master,Fail
6114,5,64,66,No,Associate,Pass
6115,0,0,0,Yes,High School,Pass
6116,4,78,50,No,,Fail
6117,14,64,78,No,High School,Pass
6118,5,64,86,No,Doctorate,Pass
6119,12,63,61,Yes,Bachelor,
6120,8,72,200,No,Bachelor,Fail
6121,9,109,42,No,Associate,Pass
6122,10,73,74,No,Doctorate,Fail
6123,6,84,58,,Master,Fail
6124,0,0,0,No,Bachelor,Pass
6125,17,68,69,Yes,Doctorate,Pass
6126,6,74,45,Yes,Master,Pass
6127,15,90,67,Yes,High School,Fail
6128,17,73,59,Yes,,Pass
6129,5,71,67,Yes,,Pass
6130,2,70,43,No,High School,Pass
6131,11,55,68,No,Bachelor,Pass
6132,7,95,38,Yes,Master,Fail
6133,0,0,0,No,Associate,Fail
6134,10,104,63,Yes,Master,Pass
6135,6,79,36,No,Associate,Fail
6136,0,0,0,No,Doctorate,Fail
6137,15,71,75,Yes,Bachelor,Fail
6138,7,60,58,No,Associate,Fail
6139,10,95,45,No,Bachelor,Pass
6140,14,63,58,No,High School,Pass
6141,0,0,0,No,Bachelor,Pass
6142,9,86,69,No,High School,Fail
6143,9,104,76,Yes,Associate,Pass
6144,0,0,0,No,Master,Fail
6145,0,0,0,No,Bachelor,Pass
6146,8,60,81,No,Master,Pass
6147,0,0,0,Yes,High School,Fail
6148,8,92,76,Yes,Associate,Fail
6149,2,74,49,Yes,Master,Fail
6150,11,94,83,No,High School,Pass
6151,19,76,74,No,Bachelor,
6152,5,75,68,No,Associate,Fail
6153,6,105,69,No,Associate,Pass
6154,5,77,81,No,Associate,Fail
6155,13,65,37,Yes,Doctorate,Fail
6156,12,73,62,No,Master,Pass
6157,9,78,47,No,High School,Fail
6158,5,18,71,Yes,Associate,Pass
6159,10,84,52,No,Bachelor,
6160,2,102,111,No,Master,
6161,10,74,76,Yes,Associate,Fail
6162,14,66,47,Yes,High School,Pass
6163,3,82,79,No,Associate,Fail
6164,2,109,58,No,Bachelor,Fail
6165,17,84,66,Yes,Bachelor,Fail
6166,0,0,0,Yes,Doctorate,Pass
6167,15,67,37,No,Bachelor,Fail
6168,9,53,55,No,High School,Fail
6169,9,75,48,No,Doctorate,Fail
6170,12,75,28,Yes,Master,Pass
6171,5,36,57,Yes,Doctorate,Fail
6172,10,60,61,No,High School,Pass
6173,8,98,43,No,Doctorate,Fail
6174,3,69,81,Yes,Bachelor,Pass
6175,11,25,70,Yes,Doctorate,Fail
6176,8,107,66,Yes,Associate,Pass
6177,9,57,72,No,Bachelor,Fail
6178,3,65,73,No,,Fail
6179,18,96,69,No,High School,Fail
6180,14,60,88,No,High School,Fail
6181,14,35,33,Yes,Bachelor,Pass
6182,8,79,73,No,High School,Pass
6183,1,90,59,Yes,Associate,Pass
6184,0,0,0,No,Doctorate,Pass
6185,9,72,70,Yes,Master,Pass
6186,0,0,0,No,High School,Fail
6187,12,55,86,No,Master,
6188,15,68,62,Yes,Associate,Fail
6189,9,88,71,Yes,Associate,Pass
6190,16,77,55,No,High School,Fail
6191,0,0,0,,Bachelor,Pass
6192,4,108,96,Yes,Doctorate,Pass
6193,6,92,77,No,Doctorate,Fail
6194,14,43,71,,Master,
6195,-3,69,44,Yes,Associate,Fail
6196,0,0,0,Yes,High School,Pass
6197,0,0,0,No,Bachelor,Fail
6198,7,42,66,No,Master,Pass
6199,8,64,71,Yes,High School,Pass
6200,8,29,74,Yes,Doctorate,Fail
6201,7,69,54,Yes,Associate,Fail
6202,4,61,75,No,Doctorate,Pass
6203,0,0,0,Yes,High School,Fail
6204,19,98,89,No,Doctorate,Pass
6205,4,48,45,No,Master,Fail
6206,17,60,57,No,,Pass
6207,8,52,73,Yes,Master,Fail
6208,10,96,62,Yes,High School,Fail
6209,0,0,0,No,Doctorate,Fail
6210,6,82,83,Yes,Doctorate,Pass
6211,14,81,72,Yes,High School,Pass
6212,10,51,54,Yes,Master,Pass
6213,0,0,0,No,High School,Fail
6214,3,52,43,Yes,Master,
6215,5,75,52,Yes,Bachelor,Fail
6216,1,68,61,No,Associate,Pass
6217,10,63,78,Yes,Doctorate,Fail
6218,4,75,71,Yes,High School,Fail
6219,8,88,61,,Associate,Fail
6220,0,0,0,No,High School,
6221,16,86,76,No,Master,Fail
6222,0,0,0,No,,Pass
6223,9,79,75,Yes,,Fail
6224,19,110,72,No,High School,Pass
6225,12,83,81,Yes,Master,Fail
6226,8,79,52,No,High School,Fail
6227,2,71,58,No,Master,Fail
6228,0,0,0,No,Master,Pass
6229,0,0,0,Yes,,Pass
6230,6,46,54,Yes,Bachelor,Pass
6231,11,89,54,Yes,Doctorate,Pass
6232,8,45,45,No,Associate,Fail
6233,9,89,53,No,Doctorate,Pass
6234,-2,150,75,Yes,Doctorate,Fail
6235,8,103,78,No,Master,Fail
6236,14,57,69,Yes,High School,Pass
6237,6,55,61,Yes,Doctorate,Fail
6238,0,0,0,No,Master,Fail
6239,6,53,86,No,Bachelor,Pass
6240,11,51,77,No,Associate,Fail
6241,8,79,25,,High School,Pass
6242,5,74,52,No,Doctorate,Fail
6243,16,78,57,Yes,Bachelor,Pass
6244,14,85,88,Yes,,
6245,7,85,74,,Associate,
6246,12,73,43,No,High School,Fail
6247,12,76,75,Yes,High School,Fail
6248,13,73,108,Yes,,Fail
6249,1,75,77,No,Doctorate,Pass
6250,15,47,52,No,High School,Pass
6251,7,90,87,Yes,,Fail
6252,8,96,70,No,Associate,Pass
6253,23,87,54,Yes,Bachelor,Pass
6254,11,86,65,No,Associate,Pass
6255,8,55,61,Yes,High School,Fail
6256,-1,46,54,Yes,Master,Fail
6257,16,150,46,Yes,Bachelor,Fail
6258,3,75,56,Yes,High School,Fail
6259,5,78,64,No,Doctorate,Fail
6260,8,79,76,No,Doctorate,Fail
6261,17,80,45,,Bachelor,Fail
6262,13,87,44,Yes,Associate,Pass
6263,0,0,0,Yes,Bachelor,Pass
6264,11,36,60,Yes,Associate,
6265,7,88,59,Yes,Doctorate,Pass
6266,10,86,51,Yes,High School,Fail
6267,10,49,51,Yes,Master,Fail
6268,14,51,48,Yes,Master,Fail
6269,14,92,38,No,Doctorate,
6270,12,97,70,No,Master,Fail
6271,8,21,72,Yes,Associate,Fail
6272,13,83,90,No,High School,Fail
6273,9,70,73,Yes,,Fail
6274,4,76,64,No,Associate,Pass
6275,8,77,72,No,Associate,Fail
6276,10,59,59,No,Doctorate,Fail
6277,14,88,52,No,Associate,
6278,9,61,74,No,High School,Pass
6279,4,89,69,No,Doctorate,Fail
6280,10,94,45,No,High School,Pass
6281,10,57,64,Yes,Doctorate,Fail
6282,10,58,52,No,High School,Fail
6283,14,77,78,No,Doctorate,Pass
6284,15,105,58,No,Associate,Pass
6285,7,63,90,No,Associate,Pass
6286,6,66,82,No,,Pass
6287,4,81,48,Yes,Master,Pass
6288,13,88,55,No,Associate,
6289,17,85,75,Yes,High School,Fail
6290,8,75,65,No,High School,Pass
6291,8,68,60,No,Bachelor,Fail
6292,17,81,65,No,Master,Fail
6293,12,11,63,Yes,Doctorate,Pass
6294,12,112,80,Yes,High School,Fail
6295,4,71,60,Yes,Associate,Pass
6296,13,78,72,No,Bachelor,Fail
6297,5,117,72,Yes,Doctorate,Fail
6298,0,0,0,No,Doctorate,Pass
6299,8,121,63,Yes,Doctorate,Fail
6300,7,89,67,Yes,Associate,Pass
6301,8,83,70,No,Bachelor,Fail
6302,2,87,55,No,Master,Pass
6303,14,58,62,No,Doctorate,Fail
6304,0,0,0,Yes,,Fail
6305,0,51,75,Yes,High School,Fail
6306,14,96,88,No,High School,Fail
6307,5,56,36,No,Master,Pass
6308,14,41,80,,Doctorate,Pass
6309,9,73,64,Yes,Bachelor,Fail
6310,10,86,83,Yes,Master,
6311,9,75,68,No,,Pass
6312,16,87,79,No,Bachelor,Fail
6313,3,98,63,No,Bachelor,Pass
6314,13,86,65,No,High School,Fail
6315,15,71,79,No,Associate,Fail
6316,0,0,0,Yes,Associate,Fail
6317,21,90,57,No,Master,Fail
6318,7,80,66,Yes,Associate,Pass
6319,14,57,54,No,Bachelor,
6320,9,101,61,No,Master,Fail
6321,16,80,57,Yes,Doctorate,Pass
6322,10,88,50,No,Bachelor,Pass
6323,8,67,72,Yes,High School,Fail
6324,16,97,68,No,High School,Pass
6325,7,43,51,Yes,Associate,Pass
6326,2,108,47,Yes,High School,Fail
6327,7,36,78,Yes,Master,Pass
6328,13,47,57,No,Doctorate,Pass
6329,17,80,98,No,High School,Pass
6330,0,0,0,No,Doctorate,Fail
6331,16,68,65,No,Master,Fail
6332,3,64,61,Yes,Associate,Fail
6333,7,59,43,Yes,Bachelor,Pass
6334,8,81,43,No,Associate,Pass
6335,9,74,85,Yes,Doctorate,Fail
6336,10,92,85,Yes,Bachelor,Fail
6337,13,76,50,Yes,Doctorate,Pass
6338,0,0,0,Yes,Bachelor,Pass
6339,10,90,85,No,,Fail
6340,9,38,45,No,Associate,Fail
6341,5,23,64,Yes,,Fail
6342,0,0,0,Yes,Bachelor,Fail
6343,9,68,67,Yes,High School,Pass
6344,9,82,83,No,High School,Fail
6345,0,0,0,Yes,Master,Pass
6346,10,74,73,Yes,Doctorate,Pass
6347,0,0,0,Yes,Bachelor,Fail
6348,16,77,75,No,Doctorate,Fail
6349,4,36,64,No,Master,Pass
6350,6,127,97,No,Associate,Pass
6351,23,75,74,No,Doctorate,Pass
6352,4,50,60,No,Doctorate,Pass
6353,3,77,93,Yes,Associate,Fail
6354,13,104,63,No,Associate,Pass
6355,0,49,69,No,Associate,Fail
6356,8,45,44,Yes,Associate,Pass
6357,20,72,55,No,Bachelor,Fail
6358,2,74,54,Yes,Associate,Pass
6359,0,89,62,Yes,Bachelor,Fail
6360,2,104,46,Yes,Associate,Fail
6361,14,90,39,No,Doctorate,Pass
6362,15,47,66,No,Bachelor,Pass
6363,0,0,0,No,,Fail
6364,0,0,0,No,Bachelor,Pass
6365,17,90,94,Yes,Master,Fail
6366,18,87,68,Yes,,Fail
6367,0,0,0,Yes,Master,Pass
6368,-1,86,31,Yes,Master,Pass
6369,5,62,74,No,Master,
6370,7,71,63,Yes,Bachelor,Fail
6371,0,0,0,,Associate,Fail
6372,0,0,0,No,Bachelor,
6373,15,62,61,No,Bachelor,Pass
6374,16,99,83,,Associate,Pass
6375,0,0,0,,Associate,Fail
6376,15,113,60,Yes,Master,Pass
6377,11,83,78,Yes,Doctorate,Fail
6378,10,83,75,No,Bachelor,Pass
6379,14,71,80,No,Associate,Pass
6380,10,67,54,Yes,Bachelor,Pass
6381,20,69,62,No,Bachelor,Fail
6382,2,95,51,No,Master,Pass
6383,7,48,50,Yes,Master,Fail
6384,9,76,50,Yes,Bachelor,Fail
6385,0,0,0,Yes,Master,Pass
6386,16,82,88,Yes,Bachelor,Fail
6387,0,0,0,Yes,Bachelor,Pass
6388,2,85,73,Yes,Doctorate,Pass
6389,0,0,0,No,,Pass
6390,13,69,49,Yes,Doctorate,Pass
6391,0,87,60,No,Doctorate,Pass
6392,10,77,71,No,Doctorate,Fail
6393,2,105,73,Yes,Bachelor,Pass
6394,6,65,68,Yes,Bachelor,Fail
6395,5,63,63,No,,Fail
6396,14,99,68,Yes,Master,Pass
6397,10,67,56,No,Doctorate,Fail
6398,3,66,43,Yes,Master,Fail
6399,14,82,60,Yes,Doctorate,Fail
6400,0,0,0,Yes,Doctorate,Pass
6401,11,68,63,Yes,Associate,Fail
6402,5,61,42,Yes,Associate,Fail
6403,8,102,61,No,Bachelor,Pass
6404,12,72,55,Yes,Bachelor,Fail
6405,12,63,85,Yes,High School,Pass
6406,16,69,73,No,High School,Fail
6407,9,82,19,Yes,Bachelor,Fail
6408,0,0,0,No,Bachelor,Pass
6409,7,71,47,Yes,Doctorate,Pass
6410,10,57,43,No,Associate,Pass
6411,12,113,30,No,Bachelor,Fail
6412,9,77,78,Yes,Associate,Pass
6413,1,72,80,No,Associate,Pass
6414,11,76,42,No,High School,Fail
6415,11,50,81,No,Doctorate,Fail
6416,6,74,96,No,Associate,Pass
6417,3,90,61,Yes,Bachelor,Pass
6418,17,99,51,No,,
6419,12,67,63,No,High School,
6420,0,0,0,No,Associate,Fail
6421,4,99,84,No,,
6422,5,75,64,Yes,Master,Fail
6423,16,89,51,No,High School,Pass
6424,10,83,68,,High School,Pass
6425,7,61,63,Yes,Bachelor,
6426,12,56,66,No,Associate,Fail
6427,5,96,59,Yes,,Fail
6428,17,21,67,No,Doctorate,Fail
6429,16,61,37,No,Master,Fail
6430,7,47,70,Yes,Doctorate,Pass
6431,6,96,82,No,Master,Pass
6432,-3,102,62,No,Bachelor,Pass
6433,2,60,66,No,High School,Fail
6434,0,0,0,Yes,Doctorate,Pass
6435,10,102,72,Yes,Doctorate,Pass
6436,8,78,78,No,Doctorate,Pass
6437,0,0,0,Yes,Associate,Fail
6438,8,62,29,,High School,Pass
6439,12,69,72,Yes,High School,Fail
6440,12,84,38,Yes,Bachelor,Pass
6441,0,61,70,Yes,Doctorate,Pass
6442,9,49,56,Yes,Master,Fail
6443,3,56,72,Yes,High School,Pass
6444,14,71,71,No,Associate,Pass
6445,13,84,66,Yes,Associate,Fail
6446,5,68,58,No,,Pass
6447,0,0,0,No,Master,Pass
6448,7,84,79,Yes,Doctorate,Fail
6449,-1,100,69,No,Doctorate,Fail
6450,11,61,76,Yes,Bachelor,Fail
6451,8,108,44,No,Master,Fail
6452,14,92,66,,Bachelor,Fail
6453,4,53,57,Yes,Bachelor,Fail
6454,6,62,76,,High School,Pass
6455,2,68,73,Yes,Doctorate,Pass
6456,5,71,57,Yes,Associate,Fail
6457,4,26,67,No,Doctorate,Pass
6458,15,59,62,Yes,,Fail
6459,6,63,70,No,Associate,Fail
6460,10,112,70,Yes,Associate,Fail
6461,8,79,66,No,Bachelor,Pass
6462,3,59,44,No,Doctorate,Fail
6463,9,66,87,No,High School,Fail
6464,13,83,80,Yes,Master,
6465,4,67,66,No,Associate,Fail
6466,14,63,72,Yes,Master,Fail
6467,5,63,74,No,Bachelor,Pass
6468,7,84,54,,Doctorate,Fail
6469,12,47,83,Yes,Bachelor,Fail
6470,6,53,34,Yes,Master,Pass
6471,10,56,39,,Bachelor,Fail
6472,8,52,54,No,Doctorate,Pass
6473,10,58,70,No,Doctorate,Fail
6474,-1,92,67,No,Bachelor,Fail
6475,0,95,66,Yes,Doctorate,Pass
6476,13,80,63,Yes,Associate,Pass
6477,15,79,60,No,Doctorate,Pass
6478,5,61,45,No,Doctorate,Fail
6479,8,33,44,No,Master,Pass
6480,11,77,45,No,Associate,
6481,13,81,48,No,High School,Pass
6482,0,61,43,Yes,Doctorate,Fail
6483,5,53,43,No,Bachelor,Fail
6484,8,49,60,No,Bachelor,Pass
6485,13,78,80,Yes,Bachelor,Pass
6486,22,76,71,Yes,High School,Fail
6487,8,98,51,No,High School,Pass
6488,3,58,54,No,,Pass
6489,12,69,93,No,Doctorate,Pass
6490,0,0,0,No,Associate,Fail
6491,10,64,48,Yes,Doctorate,Pass
6492,5,91,60,No,Doctorate,Pass
6493,0,0,0,No,High School,Fail
6494,13,52,52,No,Doctorate,Pass
6495,4,65,65,Yes,Master,Fail
6496,11,101,84,Yes,Doctorate,Pass
6497,15,81,45,Yes,Bachelor,Pass
6498,15,77,70,Yes,Master,Pass
6499,0,0,0,No,Master,Pass
6500,8,88,71,No,Bachelor,Pass
6501,16,82,80,No,Doctorate,Fail
6502,3,79,73,No,Doctorate,Pass
6503,12,75,54,Yes,Associate,Fail
6504,3,102,91,No,Bachelor,Pass
6505,15,69,72,Yes,Associate,
6506,0,0,0,Yes,High School,Fail
6507,16,106,37,Yes,Associate,Fail
6508,12,81,100,Yes,Bachelor,Fail
6509,0,0,0,Yes,Bachelor,Pass
6510,17,87,72,No,Doctorate,Fail
6511,0,0,0,,Associate,Fail
6512,14,60,76,No,Associate,Fail
6513,6,79,83,No,Associate,Pass
6514,8,58,38,No,Associate,Fail
6515,10,111,73,Yes,Associate,Pass
6516,6,79,55,No,Master,Pass
6517,18,56,73,Yes,Associate,Fail
6518,10,67,49,Yes,Bachelor,
6519,-3,90,84,Yes,Doctorate,Fail
6520,11,53,63,No,High School,Fail
6521,8,129,76,Yes,Master,Pass
6522,9,45,79,No,Master,Pass
6523,8,93,69,Yes,High School,Pass
6524,14,65,52,No,Master,Fail
6525,0,0,0,Yes,Doctorate,Fail
6526,11,85,63,,High School,
6527,8,65,67,Yes,High School,Fail
6528,9,106,59,No,High School,Pass
6529,10,47,38,,Associate,Pass
6530,6,86,65,No,Bachelor,Pass
6531,12,69,56,Yes,Doctorate,Pass
6532,12,80,69,Yes,Doctorate,Fail
6533,17,85,64,Yes,High School,Fail
6534,16,40,57,No,Bachelor,Pass
6535,6,79,97,No,Bachelor,Pass
6536,14,96,60,Yes,Doctorate,Fail
6537,5,84,66,Yes,,Pass
6538,13,67,93,Yes,Associate,Fail
6539,7,46,49,No,Associate,Pass
6540,4,85,77,No,Associate,Fail
6541,11,112,53,Yes,Associate,Fail
6542,0,0,0,Yes,Master,Fail
6543,1,98,70,Yes,Doctorate,Fail
6544,9,93,82,Yes,High School,
6545,10,67,49,Yes,Associate,Fail
6546,8,76,68,No,High School,Pass
6547,2,92,53,Yes,High School,Fail
6548,5,43,74,No,Bachelor,Fail
6549,0,0,0,Yes,Master,Fail
6550,12,100,75,No,High School,
6551,9,74,52,No,High School,Pass
6552,15,91,48,Yes,,Pass
6553,12,63,62,Yes,Master,Fail
6554,6,75,46,Yes,Master,Pass
6555,8,69,72,,Bachelor,Pass
6556,3,84,86,No,Associate,Fail
6557,9,72,53,No,Doctorate,Fail
6558,15,41,72,No,High School,Fail
6559,13,60,53,Yes,Doctorate,Fail
6560,17,113,83,Yes,Associate,Fail
6561,8,86,80,Yes,Bachelor,Pass
6562,16,33,63,Yes,High School,Fail
6563,9,99,76,Yes,Bachelor,Pass
6564,17,51,77,Yes,Doctorate,Pass
6565,0,0,0,No,Associate,Fail
6566,13,100,72,No,Bachelor,Pass
6567,17,77,55,No,High School,Pass
6568,9,55,66,Yes,Master,Pass
6569,11,60,59,No,Bachelor,Fail
6570,16,87,65,Yes,Bachelor,Fail
6571,9,52,78,No,Doctorate,Pass
6572,3,63,47,Yes,Associate,Pass
6573,20,85,38,No,Master,Fail
6574,7,62,58,,Master,Fail
6575,10,103,81,No,Master,Pass
6576,15,54,51,Yes,Bachelor,Fail
6577,7,9,57,Yes,Master,Pass
6578,5,59,82,Yes,,Pass
6579,11,81,85,No,Bachelor,
6580,1,92,75,Yes,Master,
6581,8,66,71,No,Associate,Pass
6582,11,69,80,No,Doctorate,Fail
6583,8,74,58,Yes,Master,Fail
6584,2,109,75,No,Master,
6585,18,82,53,Yes,Doctorate,Pass
6586,0,0,0,No,,Fail
6587,17,116,80,No,High School,Pass
6588,8,75,74,No,Bachelor,Pass
6589,5,33,59,Yes,Bachelor,Fail
6590,11,47,75,Yes,Doctorate,Pass
6591,8,86,64,Yes,Master,Fail
6592,4,39,56,No,High School,Fail
6593,17,85,73,No,Associate,Pass
6594,6,59,36,Yes,Doctorate,Pass
6595,0,98,78,Yes,Doctorate,Pass
6596,16,78,49,No,Bachelor,Pass
6597,7,42,76,Yes,Master,Fail
6598,7,93,42,Yes,High School,Fail
6599,1,102,58,Yes,Associate,Fail
6600,18,49,71,Yes,Doctorate,Pass
6601,3,58,78,No,High School,Fail
6602,10,85,54,Yes,Master,Pass
6603,14,88,51,No,Bachelor,Pass
6604,0,0,0,Yes,Associate,Pass
6605,9,92,93,No,High School,Fail
6606,1,123,51,Yes,High School,Fail
6607,6,75,25,No,Master,Pass
6608,0,0,0,No,Doctorate,Fail
6609,6,63,62,No,Master,Pass
6610,11,64,51,No,Doctorate,Fail
6611,13,77,65,Yes,High School,Pass
6612,14,63,94,Yes,Master,Pass
6613,3,23,74,No,Bachelor,Fail
6614,0,0,0,No,Bachelor,Pass
6615,13,96,67,Yes,High School,Pass
6616,10,76,72,Yes,High School,Pass
6617,15,76,90,No,Associate,Pass
6618,21,59,51,Yes,Bachelor,Fail
6619,0,0,0,Yes,High School,Pass
6620,8,108,64,No,High School,Pass
6621,-1,103,64,Yes,Associate,
6622,11,82,47,Yes,High School,Pass
6623,11,57,71,Yes,Doctorate,Fail
6624,9,110,73,No,Bachelor,Fail
6625,6,96,62,No,Bachelor,Pass
6626,0,45,86,Yes,Bachelor,Fail
6627,11,39,66,Yes,High School,Pass
